,Power Setpoint (kW),Dwell Time (s),BeadNumber,mean_value,mean_MovAvgValue,mean_ProcessValue_Ref,skew_value,skew_MovAvgValue,skew_ProcessValue_Ref,std_value,std_MovAvgValue,std_ProcessValue_Ref
164,2.1,0,5,1.6799325942808054,1.6934413930977352,0.3697782792855414,-0.6137902758050277,-0.09526687151135074,-0.09526687151135146,0.4930667395856105,0.24090022027005686,0.2409002202700569
165,2.1,0,6,1.7706137182780732,1.7771979669395783,0.45353485312738445,0.38692835470019593,-0.14761507266040877,-0.14761507266040869,0.8859290413141169,0.44575426146986497,0.44575426146986497
166,2.1,0,7,2.2701371670401644,2.2376653340561066,0.914002220243913,0.3446944918226411,0.5915774261756639,0.5915774261756602,0.6766505467156633,0.38539448541215876,0.38539448541215876
167,2.1,0,8,2.5783461478367684,2.5676619348751992,1.2439988210630053,0.593541202526839,-0.1677800279499857,-0.16778002794998592,0.7777697864197256,0.42683733406693974,0.42683733406693986
168,2.1,0,9,2.926981366879348,2.9119433707513718,1.588280256939178,0.24360600124758455,-0.17011744375146204,-0.17011744375146343,0.5836943457903128,0.39581321958152765,0.39581321958152765
169,2.1,0,10,3.14093504633964,3.156324928526605,1.832661814714411,0.18239354409737832,-0.768449089284656,-0.7684490892846545,0.8869732670001065,0.48019682843756945,0.48019682843756933
170,2.1,0,11,3.7102530657035833,3.695138332472821,2.3714752186606267,0.2616776647662942,0.0038467280351315524,0.0038467280351329944,0.5313074827489996,0.3013677927769175,0.3013677927769175
171,2.1,0,12,3.977048909080054,3.979793616110892,2.656130502298698,1.2371943106276169,1.0828003418951506,1.0828003418951533,0.7081465040750057,0.4994406256106389,0.49944062561063857
172,2.1,0,13,4.47342939124806,4.452404930274937,3.128741816462743,0.2885034048754757,0.18126033421513688,0.18126033421512824,0.7668813945326342,0.4554045839504533,0.455404583950453
173,2.1,0,14,4.80280474287544,4.802051862581571,3.478388748769377,0.044154307165109,-0.724922289184755,-0.7249222891847527,0.7504595407809105,0.5121019520297245,0.5121019520297243
174,2.1,0,15,5.361808304791904,5.329670458906305,4.00600734509411,-0.04040805240174047,-0.08450896789484857,-0.08450896789485413,0.7983379279287216,0.5198712842409579,0.5198712842409577
175,2.1,0,16,5.729771521916138,5.695768683566647,4.372105569754452,0.6034552674101713,-0.32873711504999364,-0.3287371150499989,0.8399481145630656,0.5408739280861186,0.5408739280861184
176,2.1,0,17,6.178752700248104,6.16152304454944,4.837859930737246,0.37008456925651256,0.029714600526816983,0.029714600526816872,0.7210775928623877,0.43803983119259216,0.4380398311925924
177,2.1,0,18,6.699894335259798,6.6914046248380705,5.367741511025876,0.615767765114127,0.22058490691644092,0.220584906916435,0.791095538039173,0.4565654808894455,0.45656548088944515
178,2.1,0,19,7.17688915444457,7.16194433321311,5.8382812194009155,0.7560887304246712,0.27663567264780686,0.2766356726477896,0.5586196615830082,0.30273857362525636,0.30273857362525625
