,Power Setpoint (kW),Dwell Time (s),BeadNumber,mean_value,mean_MovAvgValue,skew_value,skew_MovAvgValue,std_value,std_MovAvgValue
110,1.8,15,11,163.90673076923076,163.55889694041866,-0.08180237670405015,-1.8435701645498144,16.320570372380423,7.566642323792614
111,1.8,15,12,162.9435,163.19484924623117,-0.025124432846247383,-0.28128330356671816,20.421570961920725,6.732511724354639
112,1.8,15,13,160.91605504587156,160.82854838709676,0.3849770885367597,0.027466108428662605,17.530869916630568,7.154105842536342
113,1.8,15,14,160.36875,160.45154708520178,0.03590150123884696,-0.3397030337291103,15.182666723407998,4.858120958755568
114,1.8,15,15,158.60238095238094,158.41869218500798,0.20879148769431616,-0.8073912793445055,16.176885395470915,6.642824999639944
115,1.8,15,16,157.1822966507177,157.19591346153845,0.3317012272024757,-0.453235630542744,15.813158544755547,5.165322792239651
116,1.8,15,17,154.87441860465117,154.78327073552427,-0.27895662526027276,-1.3176314849075215,14.944678248620562,7.555993717573096
117,1.8,15,18,154.48530805687204,154.4007619047619,0.1887032772218056,-0.2130345673064792,14.7457087308843,5.093180814018239
118,1.8,15,19,155.18538812785388,155.21211773700307,-0.2563187985842778,-0.34442332567349987,13.898777789644429,6.548456640355108
119,1.8,15,20,155.5554502369668,155.48881746031745,0.15534826317101413,0.5921581924111097,15.671308516829562,5.699096558695914
120,1.8,30,1,175.81461187214612,176.05298929663607,-0.18254428291344107,-1.065813907273523,17.060463608628186,6.272863732167537
121,1.8,30,2,171.12882882882883,171.14292609351435,0.1180613663328035,-0.4115350368680202,28.028065725365526,7.990632987471807
122,1.8,30,3,174.9958525345622,175.24006172839506,-0.13148267063586733,-1.4344574210860228,16.681130705314402,5.531634125135466
123,1.8,30,4,177.39140271493213,177.47371969696968,0.107021495143166,0.4478157035066303,14.44016709566478,4.38665490006843
124,1.8,30,5,175.0811059907834,174.97529320987653,-0.3713423017005111,-2.6875813738425807,13.925252264249037,5.785169627062514
125,1.8,30,6,175.16135265700484,174.78691747572816,-0.13537832013335915,-2.4182894980696057,16.999658880252046,7.121052912630588
126,1.8,30,7,176.2556074766355,176.41949921752737,0.06886898492011999,0.6138956762469613,13.238432504233483,4.882554946294975
127,1.8,30,8,174.9393665158371,174.94210606060608,0.047541171515867696,-1.268000278410091,17.903659797436063,5.866795544701713
128,1.8,30,9,173.07027027027027,173.1415535444947,-0.2121893914417268,-1.4825029445545648,17.788318372315544,5.420312174167461
129,1.8,30,10,174.2536036036036,174.39750377073906,0.11289174258181116,0.07507678121183994,14.12520806191488,4.244562497902087
130,1.8,30,11,173.77660550458717,173.8416282642089,0.12794325604239523,-1.0433539611210527,14.912573281648022,4.388745981740419
131,1.8,30,12,172.50599078341014,172.27041666666668,-0.1382810366833223,-0.9053524009220477,15.347309785368342,5.191053293491184
132,1.8,30,13,171.2059090909091,171.3759208523592,-0.07261812800288409,-1.502849475352434,18.310483350792328,7.1194262514384095
133,1.8,30,14,172.65662100456623,172.45809633027523,-0.08829360645637882,-2.069992529552318,14.54186267922344,5.457046446710284
134,1.8,30,15,170.74886877828055,170.74005303030305,-0.061509270225136005,-0.6993789139807479,16.083937811764336,5.412314775353969
135,1.8,30,16,172.03558558558558,171.8062971342383,-0.05879415819490948,-2.2525114726271696,17.43025258886533,5.922972382608934
136,1.8,30,17,173.1886877828054,173.0203409090909,-0.051306131601502845,-1.0398680979205606,16.175986933422614,6.043756202768398
137,1.8,30,18,173.10136363636366,173.02877473363773,-0.1139389294266148,-1.7366438745500765,15.981571806346565,6.704207898808727
138,1.8,30,19,171.22439024390243,170.88066993464054,-0.22204770470878596,-2.287432709692662,19.172641615427693,7.363773173505393
139,1.8,30,20,169.30945945945945,169.27530920060332,-0.12155066077698154,-0.46123476258957957,16.089997192704693,5.650370962383473
140,1.8,60,1,165.75727272727272,165.63508371385086,0.27276270875003067,-0.1090335353030767,16.811107216996536,4.834445633437646
141,1.8,60,2,163.2783783783784,163.4086123680241,0.004629154251784938,-0.14437532165578937,21.53612100090646,5.816656758267854
142,1.8,60,3,165.64977168949773,165.5237003058104,-0.06738342388057283,-1.5861908098509785,20.76177542396061,7.253943615040662
