Power Setpoint (kW),Dwell Time (s),BeadNumber,mean_Current,mean_MovAvgCurrent,skew_Current,skew_MovAvgCurrent,std_Current,std_MovAvgCurrent,kurt_Current,kurt_MovAvgCurrent,count_Current,count_MovAvgCurrent,mean_Voltage,mean_MovAvgVoltage,skew_Voltage,skew_MovAvgVoltage,std_Voltage,std_MovAvgVoltage,kurt_Voltage,kurt_MovAvgVoltage,count_Voltage,count_MovAvgVoltage,mean_CTWD,mean_MovAvgCTWD,skew_CTWD,skew_MovAvgCTWD,std_CTWD,std_MovAvgCTWD,kurt_CTWD,kurt_MovAvgCTWD,count_CTWD,count_MovAvgCTWD
1.5,30,6,176.02075471698114,176.0892531446541,-0.09992107445529637,-1.0331006077621008,15.762383784049437,4.8149495843800585,-0.024901449016036636,3.4010582985768707,212,212,176.02075471698114,176.0892531446541,-0.09992107445529637,-1.0331006077621008,15.762383784049437,4.8149495843800585,-0.024901449016036636,3.4010582985768707,212,212,-0.977248823827289,-0.9906976785228933,1.0197445553774465,0.558766764660879,0.7080436177309566,0.3473284585019058,0.895876432622666,0.4378646817336249,109,109
1.5,30,7,177.10093457943924,177.1451323987539,-0.049234578579624856,-1.661766979577684,17.523140945790193,5.003034310972185,0.12123509052167636,10.751768233943986,214,214,177.10093457943924,177.1451323987539,-0.049234578579624856,-1.661766979577684,17.523140945790193,5.003034310972185,0.12123509052167636,10.751768233943986,214,214,-0.9415605629275413,-0.9457570313540723,0.06898443615676264,1.1120520672102054,0.45944721713434916,0.26368443006159636,1.3793759184273813,1.5243558950617317,107,107
1.5,30,8,177.20610328638497,177.31874804381846,-0.0052587154688389735,-1.528018002315824,15.88574210406391,4.300954220174673,0.13844711541016386,4.524018043550268,213,213,177.20610328638497,177.31874804381846,-0.0052587154688389735,-1.528018002315824,15.88574210406391,4.300954220174673,0.13844711541016386,4.524018043550268,213,213,-1.0529629267540968,-1.0529540274731066,0.6390058396325141,0.5405011763101775,0.6937124242123186,0.34558090744461384,-0.42482701377477783,-0.010437570588088363,106,106
1.5,30,9,177.80990566037735,177.84806603773586,-0.11653335717311976,0.30511568980439024,13.840932699805185,4.7014587561575,0.16942132275513178,0.9825930441034672,212,212,177.80990566037735,177.84806603773586,-0.11653335717311976,0.30511568980439024,13.840932699805185,4.7014587561575,0.16942132275513178,0.9825930441034672,212,212,-1.0133474351464227,-1.0163769557634914,1.089298524982435,1.617008344203061,0.6604112845339205,0.44720857804196984,2.553819569233971,4.3347446762474355,104,104
1.5,30,10,175.3651376146789,175.941376146789,-0.19912057312444864,-0.12003139289181017,14.15030491698493,4.800837984989448,0.22727322290686125,5.114851700815696,218,218,175.3651376146789,175.941376146789,-0.19912057312444864,-0.12003139289181017,14.15030491698493,4.800837984989448,0.22727322290686125,5.114851700815696,218,218,-1.0713098768602682,-1.067723546794942,1.167532191516366,1.8376700957881984,0.7528018483388998,0.49580987705988755,2.0016254839738683,4.64141435744755,111,111
1.5,30,11,176.34,176.39403100775195,-0.036850613450135905,-0.8397250227487981,13.82276937777044,4.486081599736108,0.45305785615455596,1.1360990639509656,215,215,176.34,176.39403100775195,-0.036850613450135905,-0.8397250227487981,13.82276937777044,4.486081599736108,0.45305785615455596,1.1360990639509656,215,215,-0.929697996950582,-0.9311828584639379,1.3913400091912087,1.569636635140517,0.7162336001556258,0.510842564806895,3.1917329966954875,3.2722318017226875,108,108
1.5,30,12,176.56883720930233,176.50866666666667,-0.10374588385707353,-0.5991893250400495,18.186330648962016,4.652264277486871,0.12161819234057747,0.9482061707470257,215,215,176.56883720930233,176.50866666666667,-0.10374588385707353,-0.5991893250400495,18.186330648962016,4.652264277486871,0.12161819234057747,0.9482061707470257,215,215,-0.9223610341787064,-0.9219505136426608,0.31227162038463835,0.17689611938429456,0.66079415762424,0.365525334661972,-0.8878942593627102,-0.35819281711246154,108,108
1.5,30,13,174.74906542056075,175.20506230529594,-0.13280394234627507,-0.30692228882420597,17.55933934359415,7.4808531548288295,0.0810299065525566,10.062307471051877,214,214,174.74906542056075,175.20506230529594,-0.13280394234627507,-0.30692228882420597,17.55933934359415,7.4808531548288295,0.0810299065525566,10.062307471051877,214,214,-0.9045329003405026,-0.9091172776131836,0.7747375591649837,0.19851969312337317,0.6610170343570716,0.3510490829033275,1.967889874018811,-0.378323661152387,107,107
1.5,30,14,173.79354838709676,173.83357910906298,-0.1199323927594547,-1.2462133488869416,15.081266121039715,4.944736179597114,0.2846793876583109,3.481334341434218,217,217,173.79354838709676,173.83357910906298,-0.1199323927594547,-1.2462133488869416,15.081266121039715,4.944736179597114,0.2846793876583109,3.481334341434218,217,217,-0.8452886402012415,-0.854051853680174,0.3399517078959307,-0.16251232945060332,0.7070664429829998,0.3517854535722402,-0.5394170070558331,0.16735607534535113,107,107
1.5,30,15,177.92594339622642,178.18893081761007,-0.14478165719456032,0.47913962633367296,15.30604181907906,5.185168374667654,0.1962349202057938,2.1179082561090157,212,212,177.92594339622642,178.18893081761007,-0.14478165719456032,0.47913962633367296,15.30604181907906,5.185168374667654,0.1962349202057938,2.1179082561090157,212,212,-0.7683639206892204,-0.7729292518371654,0.6825657518282235,1.272803820556514,0.613284333523293,0.4051227826531144,1.5628948038235255,1.4087205496019792,106,106
1.5,30,16,175.8353488372093,175.99658914728684,-0.012119471422691264,-0.6883041480491131,15.049657888625239,4.730176223139951,-0.10014669553838962,1.7324480661053472,215,215,175.8353488372093,175.99658914728684,-0.012119471422691264,-0.6883041480491131,15.049657888625239,4.730176223139951,-0.10014669553838962,1.7324480661053472,215,215,-0.5827644715947274,-0.5729643856065787,0.2055719693432724,1.0321258646535305,0.6840799143814041,0.3897040364687879,-0.6760658106373749,1.1772094479785857,108,108
1.5,30,17,174.126267281106,174.2230875576037,0.04965859907355213,0.054646126628011105,14.230961986382361,5.820744384644625,-0.1312225976821515,1.197127427961214,217,217,174.126267281106,174.2230875576037,0.04965859907355213,0.054646126628011105,14.230961986382361,5.820744384644625,-0.1312225976821515,1.197127427961214,217,217,-0.574079903415771,-0.5650060270081038,0.4417846732627986,1.9091910406912884,0.6222684915519753,0.4322284026442275,0.9737764660111061,4.553951686635097,105,105
1.5,30,18,173.79814814814816,173.9178472222222,-0.10970915103049297,-0.18603300316702526,13.575124181925348,4.709692091277124,0.05079928038997039,5.860919387482417,216,216,173.79814814814816,173.9178472222222,-0.10970915103049297,-0.18603300316702526,13.575124181925348,4.709692091277124,0.05079928038997039,5.860919387482417,216,216,-0.6049731217101362,-0.6063347117016286,0.42301398558977527,0.26973982512868977,0.6372144775612452,0.37254395159793835,0.10407747119639721,-0.675460681107277,106,106
1.5,30,19,172.80092592592592,172.74672839506172,-0.13489198275688655,-3.058814936928881,13.929056098308894,6.502173246018324,0.472275520804724,15.458313919952202,216,216,172.80092592592592,172.74672839506172,-0.13489198275688655,-3.058814936928881,13.929056098308894,6.502173246018324,0.472275520804724,15.458313919952202,216,216,-0.28461426197514106,-0.2820178755575015,0.4661281429346335,0.4714275829820858,0.5546397952313162,0.3781384523204797,0.30783484614907586,-0.422081633057497,105,105
1.5,30,20,172.63101851851854,172.87786265432098,-0.2116666891338459,-2.3521726880789253,13.436303162653232,4.307739363151128,0.9122290733159102,16.88165725434111,216,216,172.63101851851854,172.87786265432098,-0.2116666891338459,-2.3521726880789253,13.436303162653232,4.307739363151128,0.9122290733159102,16.88165725434111,216,216,-0.2269122486356556,-0.23047115200616955,0.7141747582523342,0.4128028034896963,0.6667243972578548,0.40340271198599864,-0.13799345731768664,-0.6842856754412439,110,110
1.5,60,1,173.7726851851852,173.87681327160496,-0.09381657523845705,-0.33820679375685747,19.85574591345036,5.558998526411921,-0.4299964931687308,2.1589874091961314,216,216,173.7726851851852,173.87681327160496,-0.09381657523845705,-0.33820679375685747,19.85574591345036,5.558998526411921,-0.4299964931687308,2.1589874091961314,216,216,0.6969003254474616,0.6999624632410943,0.03795563113762923,-0.4524841573462702,0.6109569517417986,0.4667476348912144,-1.1457591537900562,-1.1224147967362583,106,106
1.5,60,2,172.8945205479452,172.8006088280061,-0.219111649083694,-1.9005267168726225,19.73887021490375,7.501840257390445,0.006480214715335553,6.058546954229339,219,219,172.8945205479452,172.8006088280061,-0.219111649083694,-1.9005267168726225,19.73887021490375,7.501840257390445,0.006480214715335553,6.058546954229339,219,219,0.3754424921868534,0.3426342879130237,-0.1603717794011338,-1.073472823548227,0.6045037871626097,0.36764702995949605,0.8251080703292915,0.5200713647845352,103,103
1.5,60,3,177.47162790697675,177.59087596899224,-0.31969020898239325,-1.451648507463462,17.14897573713551,6.087556243073377,-0.04266752422674891,3.213580557191379,215,215,177.47162790697675,177.59087596899224,-0.31969020898239325,-1.451648507463462,17.14897573713551,6.087556243073377,-0.04266752422674891,3.213580557191379,215,215,0.517785716822696,0.5283145305711355,-0.5467311992964827,-0.4647313277908863,0.7246776147111165,0.4583449324557549,1.5132691207130393,0.029283104291334627,111,111
1.5,60,4,176.23981481481482,176.10763117283952,0.06680176822793564,-1.5517767273578489,15.263096944514238,4.712329206031894,0.11649667325855306,6.103634575062507,216,216,176.23981481481482,176.10763117283952,0.06680176822793564,-1.5517767273578489,15.263096944514238,4.712329206031894,0.11649667325855306,6.103634575062507,216,216,0.42678483821795127,0.43675709832663867,0.5057779733320585,-0.2986456830417181,0.6232521309121908,0.384457052046934,0.3228901776320976,-0.4881674186829952,107,107
1.5,60,5,176.33767441860465,176.4917054263566,0.03914511219032715,-0.13158957753086503,14.461360834417379,3.7766848806173248,-0.01904032191310634,0.9876171598528383,215,215,176.33767441860465,176.4917054263566,0.03914511219032715,-0.13158957753086503,14.461360834417379,3.7766848806173248,-0.01904032191310634,0.9876171598528383,215,215,0.48865435236659693,0.4825727137787942,-0.24536508585292927,-0.1484842150174322,0.520417542970568,0.3646574265967536,-0.6703918652766205,-1.1593951272546914,123,123
1.5,60,6,175.53853211009175,175.52204128440368,0.09313560683628559,-0.4818279723027688,13.655952995424737,3.972498046825285,-0.01797491675947427,0.1439122025029116,218,218,175.53853211009175,175.52204128440368,0.09313560683628559,-0.4818279723027688,13.655952995424737,3.972498046825285,-0.01797491675947427,0.1439122025029116,218,218,0.4435602408094888,0.45102200186983543,0.2697463161327634,0.3228586866227001,0.5683871477680006,0.35627835480053865,0.14107270465717736,-0.3256326149186992,108,108
1.5,60,7,177.28186046511627,177.57123255813954,-0.1644705403144461,-0.7527349391537014,15.528881632197278,5.052236867999976,0.5100424187556798,2.1100063538929423,215,215,177.28186046511627,177.57123255813954,-0.1644705403144461,-0.7527349391537014,15.528881632197278,5.052236867999976,0.5100424187556798,2.1100063538929423,215,215,0.7152630959275051,0.7092048565904141,0.7788387941408902,0.7765881358512559,0.4825995871084364,0.2856622872972001,2.5346776118743035,1.0989407431458966,105,105
1.5,60,8,175.84205607476633,175.8422663551402,-0.32118063059060115,-3.9544742023080097,13.525524730186547,5.143937162499891,1.1955470160203476,25.034550852526905,214,214,175.84205607476633,175.8422663551402,-0.32118063059060115,-3.9544742023080097,13.525524730186547,5.143937162499891,1.1955470160203476,25.034550852526905,214,214,0.427864162619416,0.42304793502591953,1.6815764077475013,0.8095441658689652,0.5894182315381984,0.29256444631463563,7.208451012949132,2.194199659164138,110,110
1.5,60,9,176.8381395348837,176.58912403100774,-0.03390669909243413,-1.1720917168017033,15.819154256227115,6.160397473818308,0.9602463719113223,5.626731398769609,215,215,176.8381395348837,176.58912403100774,-0.03390669909243413,-1.1720917168017033,15.819154256227115,6.160397473818308,0.9602463719113223,5.626731398769609,215,215,0.5857831112795423,0.6034873597766965,0.4024712138483448,0.9743875488316007,0.6254665434938397,0.41819067827180106,1.6346537319862784,1.5300772783825152,107,107
1.5,60,10,176.42889908256882,176.72762996941898,-0.049072491963740854,0.9579714028951923,13.137905186879912,4.26956390024657,-0.13945281535472853,6.458901385275735,218,218,176.42889908256882,176.72762996941898,-0.049072491963740854,0.9579714028951923,13.137905186879912,4.26956390024657,-0.13945281535472853,6.458901385275735,218,218,0.5223232742242584,0.49853891084440366,1.0402043530199125,1.1891175320843104,0.6810367350509298,0.3121102852042457,0.794186212455767,3.497911683112448,108,108
1.5,60,11,176.45091743119266,176.62493883792047,0.093377282068009,0.18697319330031953,15.437184268532146,5.369081155944669,0.13627070928841523,1.6474354477172461,218,218,176.45091743119266,176.62493883792047,0.093377282068009,0.18697319330031953,15.437184268532146,5.369081155944669,0.13627070928841523,1.6474354477172461,218,218,0.6467446202069239,0.648803643895746,0.7985637044074724,1.8402807818525075,0.6161561268131045,0.45675243132364385,1.8580969968082166,3.946197720599803,106,106
1.5,60,12,175.0212962962963,174.92105709876543,-0.02612244739177371,-1.0178515298167143,15.107207895730555,4.619448905723525,0.17454150781456867,2.3797412607868655,216,216,175.0212962962963,174.92105709876543,-0.02612244739177371,-1.0178515298167143,15.107207895730555,4.619448905723525,0.17454150781456867,2.3797412607868655,216,216,0.4389774568758916,0.4599422671945259,0.8116912477187639,1.1304313174794005,0.6972012516245837,0.4954994477531101,0.8332406247615731,1.1930589572641614,109,109
1.5,60,13,173.68544600938966,173.99164319248825,-0.36108952230201996,-1.891746141302867,15.593758560723488,6.090619186281294,0.11093812214487064,6.865524137691772,213,213,173.68544600938966,173.99164319248825,-0.36108952230201996,-1.891746141302867,15.593758560723488,6.090619186281294,0.11093812214487064,6.865524137691772,213,213,0.748965549421701,0.7360643737566158,0.6350018496162743,1.1875285951282815,0.7621379372657372,0.5126050477343578,1.2635798048919464,1.448499090683637,107,107
1.5,60,14,174.13532110091742,174.2795871559633,-0.31520946223665514,-0.5044875227185238,13.14037259106085,4.539910554978767,0.4929491590238584,0.8329556536943277,218,218,174.13532110091742,174.2795871559633,-0.31520946223665514,-0.5044875227185238,13.14037259106085,4.539910554978767,0.4929491590238584,0.8329556536943277,218,218,0.5467964813717255,0.5899839906281122,1.149287906261702,1.7891513917636186,0.7990471721532063,0.5983645343121171,1.4831542311424406,4.190052168810421,109,109
1.5,60,15,175.1654028436019,175.2560110584518,-0.06885746769710321,-0.02057247497828499,13.29151849878752,4.66908707972749,0.5214417165912679,3.0326487735878502,211,211,175.1654028436019,175.2560110584518,-0.06885746769710321,-0.02057247497828499,13.29151849878752,4.66908707972749,0.5214417165912679,3.0326487735878502,211,211,0.7189939764576789,0.6800506901617748,1.466448898774137,1.613014866945045,0.8272259231224341,0.4915356802316072,3.2050269244916505,3.2103835472849296,105,105
1.5,60,16,174.19348837209301,174.45687596899225,-0.3551652699312174,-1.0980446206653567,14.299341675540036,3.5167396339916843,0.3160452354666514,4.162334424652277,215,215,174.19348837209301,174.45687596899225,-0.3551652699312174,-1.0980446206653567,14.299341675540036,3.5167396339916843,0.3160452354666514,4.162334424652277,215,215,0.5000749040901977,0.529870605938967,0.2867654756806865,1.2772474564964962,0.6834692100011778,0.43892146930264214,-0.05908348910127881,1.9090105108457238,109,109
1.5,60,17,173.8926267281106,173.96372503840246,-0.27904620432007826,-1.1682383559302356,15.895650494472706,5.619085687058984,0.24214562009034957,3.8091330062385707,217,217,173.8926267281106,173.96372503840246,-0.27904620432007826,-1.1682383559302356,15.895650494472706,5.619085687058984,0.24214562009034957,3.8091330062385707,217,217,0.888547914945514,0.8548380014759529,1.9132234810526092,2.482119801267803,0.8768885557169719,0.6174347523304357,5.423359054215419,6.341265859017193,106,106
1.5,60,18,173.5511520737327,173.6089400921659,-0.7490823537464137,-3.529883310312842,14.568948812454341,8.362573592594492,2.138002829500188,15.797365569942642,217,217,173.5511520737327,173.6089400921659,-0.7490823537464137,-3.529883310312842,14.568948812454341,8.362573592594492,2.138002829500188,15.797365569942642,217,217,0.7745935605401814,0.7629737854310202,0.9418133259480331,1.154577356510576,0.863226541067768,0.501053995200672,0.09887593674235218,1.2080683981587748,107,107
1.5,60,19,174.0214953271028,173.96004672897195,-0.19427301063705804,-1.0721575025513457,15.619724066484764,6.996555078464354,0.23890521298200218,3.773153390304677,214,214,174.0214953271028,173.96004672897195,-0.19427301063705804,-1.0721575025513457,15.619724066484764,6.996555078464354,0.23890521298200218,3.773153390304677,214,214,1.036873880677325,0.9987100819207606,1.613048291774057,2.2404849295932157,1.0412417548883701,0.8182476509618821,3.5044550346175494,5.4581423151468655,108,108
1.5,60,20,172.85954545454544,173.11084848484847,-0.5602543474861784,-1.8506906598532435,14.53059281813121,5.024977772152509,1.4679616602452827,6.412715357579033,220,220,172.85954545454544,173.11084848484847,-0.5602543474861784,-1.8506906598532435,14.53059281813121,5.024977772152509,1.4679616602452827,6.412715357579033,220,220,0.9218939167191573,0.9373504217727324,1.0294641253623533,1.4601100021867308,0.8534964800760324,0.5320612463243128,0.6764293361144902,4.182603476880726,112,112
1.8,0,1,166.5632850241546,166.51936392914652,-0.20315606295038666,-2.4432824121805714,16.76041061291497,7.052239775623686,0.2545905228496319,12.053827039096227,207,207,166.5632850241546,166.51936392914652,-0.20315606295038666,-2.4432824121805714,16.76041061291497,7.052239775623686,0.2545905228496319,12.053827039096227,207,207,-0.998658508501397,-0.9925277544226507,-0.3470273830144571,-1.1748812813456098,0.4848593623356822,0.2576352378267433,-0.2666931528095562,1.2457417355682012,107,107
1.8,0,2,162.5255707762557,162.67575342465753,-0.12112735504766738,-0.1472101223810409,16.13984709459604,5.165104642351856,-0.10724528493136143,-0.5025264814075974,219,219,162.5255707762557,162.67575342465753,-0.12112735504766738,-0.1472101223810409,16.13984709459604,5.165104642351856,-0.10724528493136143,-0.5025264814075974,219,219,-1.4199092145188796,-1.3675949224847581,0.38868877091916026,0.26442155838025666,0.9250232167426174,0.6244651336473186,0.10067028077444373,0.36501690035517065,105,105
1.8,0,3,162.9651376146789,162.86243883792048,-0.07223980404635687,-0.528664598525958,15.58280912748261,6.610957126203915,-0.2589258724668446,0.9896129809039325,218,218,162.9651376146789,162.86243883792048,-0.07223980404635687,-0.528664598525958,15.58280912748261,6.610957126203915,-0.2589258724668446,0.9896129809039325,218,218,-1.0139952343950178,-1.010608230583349,0.061275244940653555,0.3362372948581393,0.6113500655045961,0.41606388439582415,0.7121970649476457,1.1100656679473913,105,105
1.8,0,4,162.2352380952381,161.90599206349205,-0.125877299663876,-0.9041352060921812,16.159204827612744,6.020121921563987,0.1424184366617709,1.5590452922982592,210,210,162.2352380952381,161.90599206349205,-0.125877299663876,-0.9041352060921812,16.159204827612744,6.020121921563987,0.1424184366617709,1.5590452922982592,210,210,-1.2517756589235762,-1.2605460616294102,0.16148554832436468,-0.24030544677666887,0.9180887914006959,0.5404418914766553,-0.7429006055289218,-0.6852136669748656,104,104
1.8,0,5,161.67104072398192,161.87895173453998,-0.27208317505866936,-1.2820629732357802,15.340080398721604,7.3696286342495245,0.18484108586896753,5.511974217153934,221,221,161.67104072398192,161.87895173453998,-0.27208317505866936,-1.2820629732357802,15.340080398721604,7.3696286342495245,0.18484108586896753,5.511974217153934,221,221,-0.883448551235069,-0.8688105148110962,0.4895228363556129,1.1431785294619567,0.6178629822324321,0.4608616908138402,0.482080199358093,1.9044803688478669,107,107
1.8,0,6,162.53432835820897,162.5691127694859,0.08559234018402166,-0.14597179131232343,16.661703564511097,6.411851097815132,0.19921646847510788,-0.22408069795380703,201,201,162.53432835820897,162.5691127694859,0.08559234018402166,-0.14597179131232343,16.661703564511097,6.411851097815132,0.19921646847510788,-0.22408069795380703,201,201,-1.1766767128104179,-1.20437317810236,0.2041594601450439,0.04276198209305856,1.1038341826505829,0.8342552270543586,0.3322260586644825,-0.8977932805087034,98,98
1.8,0,7,163.25727272727272,163.31538636363638,0.05603497403519697,-0.2873364625550501,17.174750284139225,6.162175586192296,-0.5116081405532049,0.10284259422556152,220,220,163.25727272727272,163.31538636363638,0.05603497403519697,-0.2873364625550501,17.174750284139225,6.162175586192296,-0.5116081405532049,0.10284259422556152,220,220,-0.2748929306498541,-0.2855887951361387,0.04865299487308304,0.07461498414590353,0.90154345809181,0.7429991452815267,-0.4955952917620676,-1.1703805879225038,110,110
1.8,0,8,160.90045045045045,160.89417417417417,-0.09898544685053272,-0.8527478721470327,15.845311331712328,5.763045916351923,-0.27778551343767033,2.408014922759458,222,222,160.90045045045045,160.89417417417417,-0.09898544685053272,-0.8527478721470327,15.845311331712328,5.763045916351923,-0.27778551343767033,2.408014922759458,222,222,-0.1818560760437112,-0.1710153184803101,0.49914436484919356,-0.22677147578991347,0.8249145664096648,0.5167698928469397,0.5445883726206562,-0.8671312435411296,107,107
